ID,period,price,unitp,area,room,bath,terrace,aircon,parking,north,south,east,west,swimpool,garden,duplex,studio,topfloor,conyr,maxfloor,dcount,quality,newdev,dist_city_centre,dist_metro,long,lat
A1547432608711950038,201803,184000,1936.842105,95,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1900,5,19,6,0,0.840970862,0.1486101,-3.709513987,40.41041927
A8993402325799006246,201803,178000,3632.653061,49,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1910,4,6,5,0,0.970227068,0.300921308,-3.711313027,40.41002082
A6109042817356517977,201803,189000,4108.695652,46,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1900,6,11,5,0,0.800362898,0.391170016,-3.712076647,40.41314226
A16938985986712536769,201803,5054000,5653.243848,894,6,7,0,0,1,0,0,0,0,0,0,0,0,0,1923,6,15,4,0,0.689650683,0.360420685,-3.710986374,40.41369852
A8316717565495668244,201803,129000,2150,60,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1965,17,27,7,0,1.333520723,0.838574033,-3.719300872,40.41860207
A3672192729420205834,201803,435000,4484.536082,97,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1880,4,7,3,0,0.707118979,0.207176753,-3.710089002,40.41242475
A5614950762437432712,201803,432000,4500,96,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1880,5,6,3,0,0.678970746,0.17304161,-3.709798012,40.42062477
A5149667564609678841,201803,837000,4923.529412,170,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1900,7,13,4,0,0.540969461,0.147850075,-3.709018719,40.41937729
A7890760873234627053,201803,182000,6066.666667,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1981,6,13,6,0,1.089595203,0.304774158,-3.712639222,40.40949013
A8398535245759579114,201803,479000,4354.545455,110,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1982,6,15,4,0,0.482276926,0.219301059,-3.707113886,40.41307362
A6542453343985835981,201803,471000,3798.387097,124,3,2,0,1,0,1,1,0,0,0,0,0,0,0,1960,6,35,5,0,1.264070936,0.237893743,-3.713554627,40.408007
A17414971333771675151,201803,788000,4635.294118,170,3,4,0,1,0,0,1,0,0,0,0,0,0,0,1935,6,16,2,0,0.522193625,0.243157531,-3.709890121,40.41593049
A2612397356997386927,201803,359000,7180,50,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1951,5,14,4,0,0.900253897,0.129236827,-3.711371149,40.42225474
A2961948601567239023,201803,410000,3980.582524,103,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1850,3,8,5,0,0.893325623,0.260164337,-3.711192401,40.41087742
A1188675573772952268,201803,435000,3954.545455,110,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1968,6,7,4,0,0.422844231,0.167377435,-3.708778103,40.41666705
A15800392198063279479,201803,331000,4413.333333,75,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1920,7,26,7,0,1.334797919,0.790869853,-3.71814257,40.41165429
A9746441039362208906,201803,206000,5150,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1905,4,14,4,0,0.936681009,0.287637042,-3.711400455,40.41048876
A5792770056951952371,201803,152000,3619.047619,42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1935,5,45,7,0,1.352587526,0.621082514,-3.717229673,40.41003833
A10992147503145515527,201803,376000,3722.772277,101,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1850,4,19,5,0,0.756128519,0.157734807,-3.709951504,40.41167785
A3100227370580716370,201803,368000,6571.428571,56,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2009,4,18,3,0,0.778046373,0.427284364,-3.712794049,40.41522794
A10302378207132563268,201803,141000,4028.571429,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1880,7,21,6,0,1.005941021,0.383316338,-3.712579344,40.41051753
A6983421646295776627,201803,437000,4505.154639,97,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1967,4,11,4,0,0.600463472,0.136572698,-3.708392465,40.41248922
A8725220292532361001,201803,979000,5862.275449,167,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1900,6,10,2,0,0.626769589,0.276832484,-3.711139916,40.41596786
A10737753523036174001,201803,408000,5100,80,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1890,6,29,4,0,0.854131234,0.435091299,-3.712735783,40.41305712
A2193794405975178725,201803,268000,4620.689655,58,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1948,6,23,3,0,0.634702049,0.152515165,-3.710431601,40.41922448
A15485626571786037373,201803,244000,3436.619718,71,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1950,4,16,5,0,0.949168863,0.291410153,-3.711363202,40.4103088
A3532380139937087568,201803,847000,4457.894737,190,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1900,6,16,1,0,0.805822187,0.311806081,-3.712265463,40.41987085
A16944283798549920514,201803,141000,4028.571429,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1880,7,21,6,0,1.005737874,0.373255643,-3.712412928,40.41038342
A5733771241436607561,201803,635000,3993.710692,159,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1988,4,43,3,0,0.645298941,0.212525153,-3.709598367,40.41284218
A15948987133185779876,201803,280000,4827.586207,58,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1948,6,23,3,0,0.697055504,0.197262734,-3.711302957,40.41913804
A4116667512254749187,201803,176000,4512.820513,39,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1901,5,19,6,0,0.852862165,0.169797961,-3.709891962,40.41049803
A7583724734708353244,201803,699000,4598.684211,152,4,2,1,0,0,0,1,1,1,0,0,0,0,0,1967,7,18,6,0,0.769894545,0.478612412,-3.712311687,40.41419487
A10816943830373607590,201803,346000,3460,100,3,2,0,0,0,0,0,1,1,0,0,0,0,0,1980,7,35,7,0,1.255991409,0.736112004,-3.717165157,40.41173243
A16581952601663971985,201803,650000,5200,125,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1900,5,10,3,0,0.511389123,0.029588344,-3.709592056,40.41785125
A13640636039931438967,201803,245000,4083.333333,60,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1900,5,25,5,0,1.04103411,0.245865523,-3.711363605,40.40922772
A11787090556607216605,201803,312000,3670.588235,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1926,7,11,4,0,0.603296171,0.23944543,-3.70936663,40.41322198
A8350649513896379939,201803,267000,4045.454545,66,2,1,1,1,0,0,1,0,1,0,0,0,0,0,1959,8,29,6,0,1.332630577,0.5354238,-3.716469796,40.4095115
A15585246604822042814,201803,135000,3000,45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1959,5,29,5,0,1.04597264,0.475881815,-3.71377554,40.41106871
A3960018060843549080,201803,621000,4282.758621,145,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1944,5,7,1,0,0.723842236,0.098266997,-3.708961273,40.42176504
A1650921403872332788,201803,281000,5854.166667,48,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1929,6,24,4,0,0.823516588,0.125091309,-3.708935383,40.41031471
A11602532279928481286,201803,302000,4026.666667,75,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1920,6,21,5,0,0.883197215,0.409069387,-3.712718104,40.41249867
A1650704161106753507,201803,512000,5446.808511,94,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1953,7,15,4,0,0.463451979,0.164332725,-3.707500977,40.41964785
A3700298713720854859,201803,199000,4522.727273,44,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1880,5,12,4,0,0.521367779,0.306570208,-3.708891268,40.41397265
A9064479901954110614,201803,362000,3770.833333,96,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1890,6,29,4,0,0.857653011,0.421189562,-3.712663264,40.41288639
A9069853675042917877,201803,930000,6200,150,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1880,6,11,3,0,0.695882229,0.379624371,-3.711791771,40.41518907
A18041230346155568854,201803,1893000,3847.560976,492,5,6,1,1,1,0,1,0,1,0,0,0,0,0,1970,6,15,3,0,0.72635635,0.302954819,-3.712359865,40.41652792
A13274177885822294554,201803,338000,4828.571429,70,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1978,6,26,6,0,1.291571111,0.392553737,-3.715071453,40.40879043
A6102099088355104043,201803,654000,5190.47619,126,2,2,1,1,1,0,0,0,1,0,0,0,0,0,2001,5,18,4,0,1.109589212,0.147634833,-3.711165848,40.40835505
A1750110244346559989,201803,253000,4960.784314,51,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2004,5,19,7,0,1.275587141,0.334251705,-3.714479355,40.40852382
A14161800327119142671,201803,538000,4045.112782,133,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1980,5,36,2,0,0.58818139,0.067650562,-3.708125126,40.42071611
A16139742290321170763,201803,503000,3869.230769,130,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1969,7,34,3,0,0.660701057,0.087867018,-3.708941921,40.42104444
A11156884878086190420,201803,1643000,5531.986532,297,6,5,0,1,0,0,0,1,0,0,0,0,0,0,1900,5,16,1,0,0.736562676,0.443281876,-3.712104482,40.41466462
A9584483310454425867,201803,766000,4402.298851,174,3,2,0,1,0,1,0,0,1,0,0,0,0,0,1915,7,25,3,0,1.047202903,0.471343181,-3.713715758,40.410988
A604396008657207252,201803,397000,7490.566038,53,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1943,8,71,1,0,0.600612178,0.033184646,-3.707775013,40.42105159
A9663437197945905353,201803,1297000,6357.843137,204,5,5,0,1,0,0,0,0,0,0,0,0,0,0,1935,6,16,2,0,0.524961411,0.213813925,-3.709963772,40.41620932
A5228260621464984654,201803,177000,5900,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1956,6,12,7,0,1.001173444,0.326236239,-3.711712673,40.40991926
A1874789264742687314,201803,775000,4100.529101,189,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1880,7,15,2,0,0.558232884,0.372956722,-3.709720905,40.414409
A1299357960225789361,201803,192000,4085.106383,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1922,4,19,5,0,1.060762789,0.220927248,-3.711361233,40.4090025
A9089856280967219853,201803,598000,6430.107527,93,2,2,1,1,0,1,1,0,1,0,0,0,0,0,1910,7,15,4,0,0.513621824,0.150440871,-3.707928604,40.41996055
A12012211076152852566,201803,179000,5966.666667,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1915,6,12,7,0,1.023930542,0.300282217,-3.711757251,40.40967575
A2155029286989513743,201803,1018000,6245.398773,163,3,3,0,1,0,0,0,1,0,0,0,0,0,0,2006,7,20,3,0,0.585818899,0.235738138,-3.710682629,40.4161959
A11057981024058349960,201803,129000,2345.454545,55,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1923,8,30,4,0,1.070585628,0.584874554,-3.714977095,40.41212436
A10350163165614822981,201803,537000,4228.346457,127,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1900,7,34,3,0,0.601994539,0.150630188,-3.709039491,40.42023302
A9044967099976294884,201803,1070000,6564.417178,163,3,3,0,0,0,0,1,1,0,0,0,0,0,0,2006,7,20,3,0,0.636585266,0.311320635,-3.711195337,40.41563418
A2358611835486176893,201803,931000,6006.451613,155,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1890,6,13,2,0,0.736092008,0.400417409,-3.712287159,40.41522205
A11029226235120998800,201803,422000,4350.515464,97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1923,6,17,3,0,0.589656948,0.146071685,-3.70970244,40.41938211
A6181142863049872173,201803,1649000,6199.24812,266,3,3,0,1,0,0,1,1,0,0,0,0,0,0,1923,6,15,4,0,0.64070897,0.291411733,-3.710111394,40.41343363
A652203637765437890,201803,301000,5189.655172,58,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1900,6,37,1,0,0.825383934,0.333888031,-3.712397112,40.42005923
A6207878791173772035,201803,99000,1414.285714,70,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1890,5,13,3,0,0.911823693,0.483636063,-3.713430083,40.41295374
A18302726701542846676,201803,181000,4414.634146,41,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1931,6,47,4,0,1.425431794,0.469557422,-3.716407946,40.40812449
A16244809739924846255,201803,1152000,5592.23301,206,4,3,0,1,1,0,0,0,0,0,0,0,0,0,1969,7,35,3,0,0.680516276,0.186000171,-3.709915028,40.42054297
A1538158670094002625,201803,289000,3141.304348,92,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1905,5,12,3,0,0.987012187,0.460205927,-3.713558948,40.41176375
A12154614609384368659,201803,426000,3803.571429,112,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1984,4,19,5,0,0.726412459,0.125249243,-3.709516016,40.41173457
A8712905908484870471,201803,573000,4407.692308,130,3,2,0,1,1,0,1,0,0,0,1,0,0,0,1900,5,16,1,0,0.748506685,0.46443509,-3.712173202,40.41447501
A16456075554237835536,201803,358000,2557.142857,140,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1888,6,12,4,0,0.582847125,0.254402685,-3.710621519,40.41598906
A5772163214285070190,201803,729000,4860,150,3,3,0,0,0,0,0,0,0,0,0,1,0,0,2007,6,90,7,0,1.041123903,0.614984025,-3.71509165,40.41292545
A2819148128527343457,201803,215000,5810.810811,37,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1950,4,9,4,0,0.954880639,0.296038469,-3.711398083,40.41026354
A8016486490926167270,201803,251000,4183.333333,60,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1900,5,25,5,0,1.014297938,0.256760882,-3.711034766,40.40933785
A14456500581432567391,201803,466000,4480.769231,104,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1920,7,32,6,0,0.959645767,0.614821752,-3.714548023,40.41390179
A2036507753568487849,201803,313000,5690.909091,55,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1905,5,13,5,0,0.709244002,0.111303874,-3.709292662,40.41179
A2877122559604113056,201803,319000,4691.176471,68,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1987,7,52,5,0,1.326722555,0.740826276,-3.717796681,40.41126905
A9954326781749611489,201803,122000,3485.714286,35,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1934,7,52,5,0,1.363580784,0.69788579,-3.717824954,40.4106022
A15351424105961326931,201803,420000,7924.528302,53,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1945,8,71,1,0,0.600625255,0.033065889,-3.707739841,40.42106982
A5745013594286975293,201803,754000,8767.44186,86,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1900,5,6,4,0,0.467936314,0.372823526,-3.708770037,40.4147752
A17114524824837670608,201803,190000,4042.553191,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1967,6,17,6,0,1.040396933,0.288430215,-3.711861987,40.40954897
A17927862499775957250,201803,215000,4300,50,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1980,5,36,2,0,0.582151217,0.054257711,-3.707784628,40.42084432
A7802680890675792084,201803,553000,5530,100,3,2,0,1,0,1,0,1,0,0,0,0,0,0,1945,8,39,4,0,0.994908343,0.608340264,-3.714766899,40.41342296
A3986446154568040006,201803,347000,5102.941176,68,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1960,6,26,6,0,1.294140884,0.253156805,-3.71384753,40.40784303
A15887017636239933239,201803,569000,8128.571429,70,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1990,6,12,4,0,0.395259599,0.158751589,-3.708438477,40.41687634
A8258211524347725493,201803,446000,4597.938144,97,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1996,5,21,4,0,0.734585225,0.123880326,-3.709360804,40.42164547
A11540814545544748290,201803,217000,4717.391304,46,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1996,5,21,4,0,0.750942396,0.185815098,-3.710158533,40.42128021
A14456779862333196327,201803,162000,4050,40,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1907,7,21,6,0,1.059362851,0.363882559,-3.712821509,40.41001153
A9398597745716339441,201803,379000,5414.285714,70,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1998,5,21,4,0,0.747241169,0.159970142,-3.709842273,40.42147135
A14389660612547199297,201803,216000,5400,40,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1925,6,16,4,0,0.829109359,0.18524941,-3.710333884,40.41105387
A8055539534924887104,201803,376000,3357.142857,112,3,2,1,1,0,0,0,1,0,0,0,0,0,0,2009,7,70,5,0,1.103305281,0.168189025,-3.711356206,40.40852505
A16043669157689898993,201803,307000,4385.714286,70,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1978,6,26,6,0,1.258566074,0.389056023,-3.71482645,40.40902618
A17834276799578074486,201803,169000,4121.95122,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1900,5,25,5,0,0.947794067,0.271867326,-3.710936096,40.41004116
A1492382901879933538,201803,1278000,6691.099476,191,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1935,6,16,2,0,0.516471757,0.236417125,-3.709831758,40.41598491
A5456154627803810248,201803,260000,6500,40,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1982,8,23,3,0,0.668417171,0.255957797,-3.711676458,40.41655014
A6424537491629708944,201803,169000,5633.333333,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1981,6,13,6,0,1.090964188,0.283901937,-3.712460928,40.40934709
A10704835593115027411,201803,314000,3876.54321,81,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1987,7,52,5,0,1.40184528,0.775227717,-3.718595009,40.4109758
A13882071079086257537,201803,210000,4772.727273,44,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1996,5,21,4,0,0.676891605,0.082214376,-3.708932214,40.42124269
A7219331299175003709,201803,440000,4400,100,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1920,7,32,6,0,1.02306205,0.661566872,-3.715495648,40.41434638
A16771664067651492061,201803,441000,4240.384615,104,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1920,5,11,4,0,0.632989788,0.147906547,-3.708934407,40.41246788
A12182888083955611654,201803,433000,4463.917526,97,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1910,6,8,4,0,0.490619383,0.246071746,-3.707884195,40.41347431
A16859936677896143615,201803,460000,4380.952381,105,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1883,5,10,2,0,0.817533359,0.250047205,-3.711336093,40.42116487
A17395035717950466723,201803,538000,4236.220472,127,4,2,0,1,0,0,0,1,0,0,0,0,0,0,1969,7,34,3,0,0.617140166,0.178468982,-3.709392054,40.42013176
A8806095067443405883,201803,523000,7471.428571,70,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1975,5,13,4,0,0.434131832,0.195320367,-3.708904725,40.41637798
A4735176736264250478,201803,893000,5412.121212,165,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1910,5,11,3,0,0.585083253,0.105086067,-3.710544952,40.41767422
A2338125548991803760,201803,339000,4774.647887,71,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1881,6,14,3,0,0.582226436,0.139430276,-3.709642938,40.41932842
A10548363130590713336,201803,1003000,3343.333333,300,5,3,1,0,0,0,1,1,0,0,1,1,0,0,1957,7,17,3,0,0.616906578,0.23879622,-3.711061302,40.41633771
A5646964260059220066,201803,709000,4220.238095,168,3,2,0,1,0,0,1,0,1,0,1,0,0,0,2001,5,35,0,0,0.580949975,0.304144231,-3.709572946,40.41378829
A2814819676552199562,201803,221000,4092.592593,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1915,5,11,3,0,0.717314581,0.201675286,-3.710235642,40.42076622
A10788465747539683103,201803,455000,3500,130,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1890,5,10,2,0,0.755004544,0.399748254,-3.712560136,40.41540055
A14461757713383083615,201803,354000,5363.636364,66,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1900,5,24,6,0,1.030552227,0.227280451,-3.710878718,40.40906853
A16311790979061780026,201803,419000,4816.091954,87,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1910,4,7,3,0,0.644104812,0.137096251,-3.709279011,40.42059192
A17633203763397034492,201803,304000,4537.313433,67,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1960,6,26,6,0,1.334969985,0.339823986,-3.714839631,40.40804411
A3521030364530486688,201803,1053000,6017.142857,175,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1880,6,18,4,0,0.711266177,0.222362685,-3.710386503,40.42054007
A9719584085785160656,201803,317000,3729.411765,85,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1960,7,70,5,0,1.017740241,0.237988081,-3.710785387,40.4091592
A7565672384411191132,201803,697000,4356.25,160,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1910,4,7,3,0,0.598272979,0.162441719,-3.709097384,40.42013357
A4677897164510904664,201803,366000,6905.660377,53,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1880,6,25,3,0,0.573296103,0.091656176,-3.710392109,40.4177112
A3898662708822932473,201803,175000,3571.428571,49,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1910,4,6,5,0,0.994846407,0.260095269,-3.710669529,40.4093491
A8487607706590612016,201803,401000,4950.617284,81,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1965,6,18,7,0,1.103872713,0.275598885,-3.712530497,40.40923855
A12989907782661114619,201803,228000,6162.162162,37,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1950,4,9,4,0,0.871660573,0.19320361,-3.710174331,40.41045125
A16899896569753688162,201803,153000,4781.25,32,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1890,6,44,4,0,1.183623409,0.526590468,-3.715254751,40.41051903
A1350226371839156728,201803,188000,4700,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1975,5,16,6,0,0.995673329,0.28280549,-3.711072586,40.40957185
A4561911938007677139,201803,224000,5600,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1981,5,11,3,0,0.989926099,0.429744417,-3.713236465,40.41136033
A7974127579375852934,201803,303000,3030,100,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1930,4,8,2,0,0.541727879,0.046215168,-3.709934713,40.41793023
A1504422564620937992,201803,212000,5300,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1957,5,11,6,0,1.037572823,0.274168385,-3.711660599,40.40945111
A13195235570760758263,201803,209000,4644.444444,45,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1996,5,21,4,0,0.736059678,0.134052866,-3.709513183,40.42156346
A13138060045464181356,201803,169000,6760,25,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1907,7,21,6,0,1.072292125,0.421823399,-3.713438039,40.41035908
A739982137311766544,201803,274000,3653.333333,75,2,1,0,1,0,1,0,1,0,0,0,0,0,0,2012,7,26,4,0,1.118010819,0.451197737,-3.714121478,40.41034585
A6518621888392297323,201803,504000,5361.702128,94,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1850,9,24,5,0,0.869288474,0.494410159,-3.71321196,40.41350464
A5934412697348054526,201803,399000,5320,75,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1910,6,8,4,0,0.53819805,0.248765589,-3.708650355,40.41347863
A6510763237981212155,201803,291000,4041.666667,72,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1905,5,13,5,0,0.691777096,0.167277512,-3.709651238,40.41226528
A3567533886697832321,201803,171000,3489.795918,49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1913,6,38,6,0,1.087534618,0.196505312,-3.711476615,40.40876756
A14742514434666505696,201803,345000,4058.823529,85,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1900,6,14,3,0,0.556486726,0.093315314,-3.709603224,40.41891425
A2768391344456666123,201803,90000,3000,30,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1956,6,12,7,0,1.012251602,0.351142271,-3.712126858,40.41007888
A6243011026651488002,201803,565000,3978.873239,142,1,2,0,1,1,0,0,0,0,0,0,1,0,0,1850,4,9,4,0,0.654572278,0.193279944,-3.709537547,40.41266237
A1841933312808655857,201803,379000,3752.475248,101,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1961,7,15,5,0,0.735776269,0.105960185,-3.709372416,40.41152825
A1607875144185778851,201803,202000,5050,40,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1997,5,21,4,0,0.661021423,0.105263076,-3.709105803,40.42093532
A2421298175559436163,201803,398000,3553.571429,112,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1984,4,19,5,0,0.703319899,0.094587594,-3.709103529,40.41173711
A1225148911583874164,201803,262000,2381.818182,110,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1880,6,6,5,0,0.910790174,0.245580371,-3.710833917,40.41041116
A3983949265232114541,201803,288000,4298.507463,67,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1905,5,13,5,0,0.65790245,0.189270997,-3.709537074,40.41261733
A4974334597219960621,201803,322000,3879.518072,83,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1980,5,36,2,0,0.598059572,0.101202353,-3.708582924,40.42053312
A1859826299224252409,201803,678000,4035.714286,168,3,2,0,1,0,0,1,1,0,0,1,0,0,0,1880,6,9,3,0,0.66213327,0.387510183,-3.711281941,40.41490392
A6046632491989695098,201803,185000,1947.368421,95,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1900,4,8,5,0,0.862433598,0.184655796,-3.710104283,40.41051474
A10441438298391601776,201803,398000,3038.167939,131,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1905,6,19,6,0,1.055676076,0.214797509,-3.711183987,40.40895855
A5960092101911215553,201803,309000,3121.212121,99,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1905,4,14,4,0,0.935385039,0.261663257,-3.710878308,40.41014962
A9858360437524013306,201803,300000,5660.377358,53,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1900,5,11,3,0,0.907845629,0.151347013,-3.711687788,40.42209964
A12208569694715723243,201803,295000,3933.333333,75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1910,6,17,6,0,1.077226793,0.269508821,-3.712154046,40.40930393
A17492700600336166648,201803,979000,6006.134969,163,3,3,0,0,0,0,0,1,0,0,0,0,0,0,2006,7,20,3,0,0.610203883,0.270846352,-3.710939268,40.41594206
A18068917428304553288,201803,208000,4521.73913,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1979,4,59,5,0,1.33283924,0.466959926,-3.715933843,40.40898329
A21267238980537671,201803,406000,3625,112,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1984,4,19,5,0,0.711394332,0.061816537,-3.708841606,40.41148646
A8570514854132977501,201803,168000,5600,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1956,6,12,7,0,1.093783143,0.269253625,-3.712353724,40.40923964
A1918653698069691176,201803,536000,5642.105263,95,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1980,5,11,3,0,0.998524232,0.462526698,-3.713604662,40.41162833
A2256602766491188895,201803,424000,4116.504854,103,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1900,5,13,5,0,0.678231288,0.082427852,-3.708798151,40.41183808
A17977264327240279281,201803,907000,6478.571429,140,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1900,5,6,2,0,0.883587768,0.356670752,-3.712884744,40.42047064
